target_id tpm
Cs2g29370.1 15.0798
Cs2g29380.1 49.041
Cs2g29390.1 346.67
Cs2g29400.1 24.4468
Cs2g29410.3 31.5531
Cs2g29420.1 0
Cs2g29430.4 6.23258
Cs2g29440.1 0.332528
Cs2g29450.3 17.3714
Cs2g29460.1 0
Cs2g29470.1 49.7362
Cs2g29480.1 39.272
Cs2g29490.1 2.01586
Cs2g29500.1 122.114
Cs2g29510.1 0
Cs2g29520.1 0
Cs2g29530.1 25.3197
Cs2g29540.1 12.8402
Cs2g29550.1 16.5468
Cs2g29560.1 89.0867
Cs2g29570.1 10.5815
Cs2g29580.1 56.8485
Cs2g29590.1 18.3623
Cs2g29600.1 122.923
Cs2g29610.7 16.6237
Cs2g29620.5 75.1312
Cs2g29630.1 0.675625
Cs2g29640.2 17.8851
Cs2g29650.1 0
Cs2g29660.1 2.63251
Cs2g29670.1 0.891724
Cs2g29680.1 196.968
Cs2g29690.1 48.4778
Cs2g29700.2 32.7394
Cs2g29710.1 0.396532
Cs2g29720.1 0.0942005
Cs2g29730.1 0
Cs2g29740.2 214.251
Cs2g29750.1 27.4251
Cs2g29760.1 0
Cs2g29770.1 20.675
Cs2g29773.1 0
Cs2g29776.1 0.304408
Cs2g29780.1 10.0608
Cs2g29790.1 0.499711
Cs2g29800.1 0
Cs2g29810.1 0.116452
Cs2g29820.1 0
Cs2g29830.1 0
Cs2g29840.1 0
Cs2g29850.1 1.35624
Cs2g29860.1 0
Cs2g29870.1 0
Cs2g29880.1 0
Cs2g29890.1 0
Cs2g29900.1 0
Cs2g29910.1 0.0985923
Cs2g29920.1 0
Cs2g29930.2 44.6426
Cs2g29940.1 0.15158
Cs2g29950.1 0
Cs2g29960.1 20.0134
Cs2g29965.2 278.182
Cs2g29970.1 26.1171
Cs2g29980.1 7.55376
Cs2g29990.1 0.133181
Cs2g30000.1 38.5265
Cs2g30010.1 0.22463
Cs2g30020.1 0
Cs2g30030.1 0.193654
Cs2g30040.1 0
Cs2g30050.1 0
Cs2g30060.1 0
Cs2g30070.1 0
Cs2g30080.1 0
Cs2g30090.1 0
Cs2g30100.1 0
Cs2g30110.1 0
Cs2g30120.1 0
Cs2g30130.1 0
Cs2g30140.3 14.2478
Cs2g30150.1 11.3881
Cs2g30160.1 4.60011
Cs2g30170.1 119.712
Cs2g30180.1 7.92313
Cs2g30190.1 0.1758
Cs2g30200.1 0
Cs2g30210.1 5.53531
Cs2g30220.2 4.01574
Cs2g30230.1 0
Cs2g30240.1 47.5547
Cs2g30250.1 0
Cs2g30260.1 55.5264
Cs2g30270.1 2.33903
Cs2g30280.1 2.74827
Cs2g30290.1 1.07102
Cs2g30300.4 13.7863
Cs2g30310.2 16.0296
Cs2g30320.1 12.5801
Cs2g30330.1 19.1505
Cs2g30340.1 10.473
Cs2g30350.4 28.2604
Cs2g30360.2 41.2413
Cs2g30370.1 1.32972
Cs2g30380.3 30.4772
Cs2g30390.6 180.891
Cs2g30400.1 37.86
Cs2g30410.3 13.2734
Cs2g30420.1 323.923
Cs2g30430.1 0
Cs2g30440.1 0
Cs2g30450.1 0.0755136
Cs2g30460.1 12.4148
Cs2g30470.1 23.3795
Cs2g30480.1 0
Cs2g30490.1 37.9601
Cs2g30500.1 0
Cs2g30510.1 0
Cs2g30520.1 0
Cs2g30530.1 0
Cs2g30540.1 0
Cs2g30550.1 0.112167
Cs2g30560.1 12.0933
Cs2g30570.1 0
Cs2g30580.1 0.307545
Cs2g30590.2 1.06958
Cs2g30600.1 0
Cs2g30610.1 0
Cs2g30620.1 1.8596
Cs2g30630.1 0
Cs2g30640.1 0
Cs2g30650.3 54.1534
Cs2g30660.1 73.8372
Cs2g30670.1 50.897
Cs2g30680.1 0
Cs2g30690.1 0
Cs2g30700.3 17.9444
Cs2g30710.5 0.593433
Cs2g30720.1 0
Cs2g30730.1 182.838
Cs2g30740.1 25.1164
Cs2g30750.3 47.362
Cs2g30760.3 22.7603
Cs2g30770.1 41.5442
Cs2g30780.1 0.159122
Cs2g30790.2 11.4689
Cs2g30800.1 0.104269
Cs2g30810.2 1.44777
Cs2g30820.1 0.925992
Cs2g30830.1 24.6694
Cs2g30840.1 10.8098
Cs2g30850.1 99.4837
Cs2g30860.1 0.509829
Cs2g30865.1 4.79944
Cs2g30870.2 22.9981
Cs2g30880.1 12.955
Cs2g30890.1 0.198736
Cs2g30900.3 93.9419
Cs2g30910.2 54.3767
Cs2g30920.1 20.7659
Cs2g30930.1 30.116
Cs2g30940.1 29.8749
Cs2g30950.2 68.8597
Cs2g30960.1 0.0215531
Cs2g30970.1 0.125882
Cs2g30980.1 10.6963
Cs2g30985.1 10.1572
Cs2g30990.2 9.86451
Cs2g31000.1 18.1797
Cs2g31010.1 3.34202
Cs2g31020.4 59.0172
Cs2g31030.1 0
Cs2g31040.1 50.2696
Cs2g31050.1 0.190643
Cs2g31060.1 0.484681
Cs2g31070.1 0
Cs2g31080.1 0.135546
Cs2g31090.1 0
Cs2g31100.1 2.64139
Cs2g31110.1 0
Cs2g31120.1 0.0883461
Cs2g31130.1 2.56785
Cs2g31140.1 0
Cs2g31150.1 9.08645
Cs2g31160.1 0
Cs2g31170.1 0
Cs2g31180.1 0.0528203
Cs2g31190.1 0
Cs2g31200.1 12.0716
Cs2g31210.3 10.9323
Cs2g31220.2 5.94362
Cs2g31230.2 5.42159
Cs2g31240.1 23.2836
Cs2g31250.2 1.48075
Cs2g31260.1 15.1506
Cs2g31270.3 10.4462
Cs2g31280.1 0
Cs2g31290.2 18.2206
Cs2g31300.1 49.5133
Cs2g31310.1 0.793884
Cs2g31320.1 106.207
Cs2g31330.1 0.133904
Cs2g31340.1 1.4108
Cs2g31350.1 12.9025
Cs2g31360.1 1.34637
Cs2g31370.3 38.7448
Cs2g31380.1 0
Cs2g31390.1 1532.25
Cs2g31400.1 0
Cs2g31410.1 0
Cs2g31420.2 1.63179
Cs2g31430.1 0.905336
Cs2g31435.1 2.11932
Cs2g31440.1 0
Cs2g31450.1 0.803091
Cs2g28204.1 0.896476
Cs3g01010.1 0
Cs3g01020.1 4.59474
Cs3g01030.1 0.121217
Cs3g01035.1 36.2041
Cs3g01040.1 22.6969
Cs3g01050.1 0
Cs3g01060.3 37.9678
Cs3g01070.1 1.34258
Cs3g01080.1 1.24446
Cs3g01090.1 0.9214
Cs3g01100.1 1.49527
Cs3g01110.1 76.155
Cs3g01120.1 4.20252
Cs3g01130.1 52.4281
Cs3g01140.2 3.29408
Cs3g01150.8 77.8575
Cs3g01160.1 6.28176
Cs3g01170.5 19.3548
Cs3g01180.1 3.1087
Cs3g01190.1 13.6184
Cs3g01200.1 9.8449
Cs3g01210.1 0
Cs3g01220.1 0.254445
Cs3g01230.1 3.27124
Cs3g01240.1 1.62381
Cs3g01250.8 28.584
Cs3g01260.1 1.76376
Cs3g01270.1 33.5983
Cs3g01275.1 0.576577
Cs3g01280.1 6.80326
Cs3g01290.1 19.0577
Cs3g01295.1 18.0267
Cs3g01300.1 2.48004
Cs3g01310.1 1.69657
Cs3g01320.1 7.47696
Cs3g01330.1 3.91928
Cs3g01340.1 13.887
Cs3g01350.1 0.178106
Cs3g01360.2 0
Cs3g01370.1 0
Cs3g01380.1 22.2767
Cs3g01390.1 66.0433
Cs3g01400.1 177.472
Cs3g01410.1 8.3256
Cs3g01420.2 11.1761
Cs3g01430.3 55.2432
Cs3g01440.1 0.345545
Cs3g01450.1 101.88
Cs3g01460.4 0.0417228
Cs3g01470.1 27.7141
Cs3g01480.1 33.2119
Cs3g01485.1 0
Cs3g01490.1 2.25158
Cs3g01500.1 1.27652
Cs3g01510.1 0
Cs3g01520.1 30.4799
Cs3g01530.1 23.4946
Cs3g01540.1 0.813406
Cs3g01550.1 0
Cs3g01560.1 0
Cs3g01570.3 122.891
Cs3g01580.1 42.516
Cs3g01585.1 2.64896
Cs3g01590.1 0
Cs3g01600.6 39.3485
Cs3g01610.1 68.2637
Cs3g01620.1 50.4704
Cs3g01630.2 41.5905
Cs3g01640.1 1.35322
Cs3g01650.4 28.2619
Cs3g01660.1 55.7302
Cs3g01670.1 54.7377
Cs3g01680.1 74.8731
Cs3g01690.1 338.382
Cs3g01700.1 0.212749
Cs3g01710.1 0.056528
Cs3g01720.1 32.2313
Cs3g01730.1 0
Cs3g01740.1 0
Cs3g01750.1 167.287
Cs3g01753.1 148.16
Cs3g01756.1 5.15181
Cs3g01760.1 7.98815
Cs3g01770.1 0
Cs3g01780.1 0
Cs3g01790.1 42.227
Cs3g01800.1 19.5667
Cs3g01810.1 0.0799707
Cs3g01820.6 41.6773
Cs3g01830.1 0.124495
Cs3g01835.1 0.564089
Cs3g01840.1 25.898
Cs3g01850.1 0.39168
Cs3g01860.1 0
Cs3g01870.1 9.33168
Cs3g01880.1 0
Cs3g01890.1 0.705526
Cs3g01900.1 18.385
Cs3g01910.1 0
Cs3g01920.1 0
Cs3g01930.1 0
Cs3g01940.1 108.956
Cs3g01950.1 0
Cs3g01960.1 19.0159
Cs3g01970.1 0
Cs3g01980.1 19.1992
Cs3g01990.1 0
Cs3g02000.1 0.304276
Cs3g02010.1 0
Cs3g02020.4 13.9399
Cs3g02030.2 24.0475
Cs3g02040.1 16.0372
Cs3g02050.2 35.942
Cs3g02060.1 0
Cs3g02070.1 9.99195
Cs3g02080.2 51.6788
Cs3g02090.1 21.354
Cs3g02100.1 0
Cs3g02110.1 0
Cs3g02120.1 50.0098
Cs3g02125.1 5.56585
Cs3g02130.1 0.30508
Cs3g02140.1 0
Cs3g02150.1 0
Cs3g02160.1 0
Cs3g02170.1 0
Cs3g02180.1 1.1139
Cs3g02190.1 0
Cs3g02200.1 0
Cs3g02210.1 0
Cs3g02220.1 0
Cs3g02230.1 0
Cs3g02240.1 0
Cs3g02250.1 0.0615276
Cs3g02260.1 0
Cs3g02270.1 0
Cs3g02280.1 0.0923063
Cs3g02290.1 0
Cs3g02300.2 0.36703
Cs3g02310.1 0
Cs3g02320.1 0
Cs3g02330.1 9.02075
Cs3g02340.3 0.10703
Cs3g02350.2 1.02343
Cs3g02360.1 0
Cs3g02370.1 0.0366458
Cs3g02380.1 0
Cs3g02390.1 0.0629763
Cs3g02400.1 0.261703
Cs3g02410.1 0
Cs3g02420.1 2.88514
Cs3g02430.1 0
Cs3g02440.1 0
Cs3g02450.1 0
Cs3g02460.1 0
Cs3g02470.1 0
Cs3g02480.1 0.303297
Cs3g02490.1 0
Cs3g02500.1 0.0874428
Cs3g02510.1 25.6052
Cs3g02520.2 16.284
Cs3g02530.3 4.93425
Cs3g02540.1 128.335
Cs3g02550.1 0.202091
Cs3g02560.1 3.8016
Cs3g02570.4 39.7155
Cs3g02580.1 12.7993
Cs3g02590.1 26.9453
Cs3g02600.1 17.0138
Cs3g02610.1 0.720812
Cs3g02620.1 65.0492
Cs3g02630.1 7.72626
Cs3g02640.4 5.02341
Cs3g02650.1 26.6759
Cs3g02660.1 1.1971
Cs3g02670.1 2.17684
Cs3g02680.2 39.7016
Cs3g02690.2 15.7433
Cs3g02700.1 0.795889
Cs3g02710.1 0
Cs3g02720.1 26.3931
Cs3g02730.1 91.1253
Cs3g02740.1 8.13628
Cs3g02750.1 0
Cs3g02760.1 0
Cs3g02770.1 0
Cs3g02780.2 60.2597
Cs3g02790.1 0
Cs3g02800.1 0
Cs3g02810.1 0
Cs3g02820.1 36.5916
Cs3g02830.1 0
Cs3g02835.1 2.90766
Cs3g02840.1 0
Cs3g02850.1 0
Cs3g02860.1 4.46813
Cs3g02870.1 0.229124
Cs3g02880.1 19.1229
Cs3g02890.2 14.7181
Cs3g02900.1 0
Cs3g02910.1 0
Cs3g02920.1 0.197997
Cs3g02930.1 1.38797
Cs3g02940.1 0
Cs3g02950.2 53.4926
Cs3g02960.1 1.05912
Cs3g02970.1 28.4362
Cs3g02980.1 255.861
Cs3g02990.1 1.61632
Cs3g03000.1 6.91461
Cs3g03010.1 8.32781
Cs3g03020.1 4.73999
Cs3g03030.1 10.177
Cs3g03040.1 15.2239
Cs3g03045.1 0.435059
Cs3g03050.1 0.778651
Cs3g03060.1 140.893
Cs3g03070.1 115.336
Cs3g03080.1 3.21518
Cs3g03090.2 10.0143
Cs3g03100.1 119.278
Cs3g03110.1 49.1318
Cs3g03120.2 21.0396
Cs3g03130.1 2.15021
Cs3g03135.1 0.836577
Cs3g03139.3 0.590162
Cs3g03140.1 8.49493
Cs3g03139.2 3.19464
Cs3g03150.1 3.00153
Cs3g03160.1 20.1464
Cs3g03170.1 7.1717
Cs3g03180.1 0
Cs3g03190.1 8.44459
Cs3g03200.1 25.5895
Cs3g03210.1 12.2993
Cs3g03220.1 9.63427
Cs3g03230.1 64.921
Cs3g03240.1 62.1995
Cs3g03250.2 0.107265
Cs3g03260.1 0
Cs3g03270.1 0
Cs3g03280.3 34.4825
Cs3g03290.1 38.3464
Cs3g03300.8 19.3462
Cs3g03310.1 0
Cs3g03320.1 8.40413
Cs3g03330.1 0
Cs3g03335.1 0.376831
Cs3g03340.1 2.53375
Cs3g03350.1 138.716
Cs3g03360.1 0
Cs3g03370.1 0.180021
Cs3g03380.1 0
Cs3g03390.1 8.43701
Cs3g03400.1 0
Cs3g03410.1 0
Cs3g03420.1 38.7945
Cs3g03430.1 41.9618
Cs3g03440.2 18.8332
Cs3g03450.4 13.4146
Cs3g03460.1 5.2211
Cs3g03470.1 19.0595
Cs3g03480.1 1.5705
Cs3g03490.1 1.00275
Cs3g03500.2 3.13367
Cs3g03510.1 0
Cs3g03520.1 0
Cs3g03530.1 0
Cs3g03540.1 6.83978
Cs3g03550.1 24.401
Cs3g03560.1 0
Cs3g03570.1 3.24602
Cs3g03580.1 0
Cs3g03590.1 1.58263
Cs3g03600.1 0.592416
Cs3g03610.1 1.08026
Cs3g03620.1 0.859678
Cs3g03630.1 0
Cs3g03640.1 0
Cs3g03650.1 0
Cs3g03660.1 0.147895
Cs3g03670.1 986.484
Cs3g03680.1 22.4066
Cs3g03690.1 220.426
Cs3g03700.1 0
Cs3g03710.1 0
Cs3g03720.1 94.3318
Cs3g03730.2 14.0114
Cs3g03740.1 7.30485
Cs3g03750.1 71.8264
Cs3g03760.1 0
Cs3g03770.1 0
Cs3g03780.1 0
Cs3g03790.1 6.44854
Cs3g03800.1 0
Cs3g03810.1 1.72132
Cs3g03820.2 4.76335
Cs3g03830.1 0
Cs3g03840.1 25.6883
Cs3g03850.1 0.0541372
Cs3g03860.1 0
Cs3g03870.1 0
Cs3g03880.1 0
Cs3g03890.1 0.10569
Cs3g03900.1 0
Cs3g03910.1 11.0628
Cs3g03920.1 0.075266
Cs3g03930.1 0
Cs3g03940.1 0
Cs3g03950.1 0
Cs3g03960.1 1.76385
Cs3g03970.1 1.66342
Cs3g03980.1 0
Cs3g03990.1 0
Cs3g04000.1 4.2366
Cs3g04010.1 0.181393
Cs3g04016.1 1.27136
Cs3g04020.1 0
Cs3g04030.1 0.273881
Cs3g04040.1 32.4769
Cs3g04050.1 143.313
Cs3g04060.1 15.8186
Cs3g04070.1 35.2726
Cs3g04080.1 0
Cs3g04090.2 3.82297
Cs3g04100.1 76.4517
Cs3g04110.1 4.52364
Cs3g04115.1 13.1446
Cs3g04120.1 7.52338
Cs3g04125.1 15.2392
Cs3g04130.1 9.73539
Cs3g04140.1 7.32756
Cs3g04150.1 2.14996
Cs3g04160.1 5.44596
Cs3g04170.1 0
Cs3g04180.1 0.0679743
Cs3g04190.1 0
Cs3g04200.1 0
Cs3g04210.1 0
Cs3g04220.1 0
Cs3g04230.1 0
Cs3g04240.1 1.55798
Cs3g04250.1 0
Cs3g04260.1 0
Cs3g04270.1 0.471748
Cs3g04280.1 0
Cs3g04290.1 0
Cs3g04300.1 1.3589
Cs3g04310.1 0
Cs3g04320.1 0
Cs3g04330.1 0
Cs3g04340.1 0.0528184
Cs3g04350.1 12.6535
Cs3g04355.1 7.73464
Cs3g04360.1 0
Cs3g04370.1 0.802969
Cs3g04380.1 0.160539
Cs3g04390.1 0
Cs3g04400.1 0
Cs3g04410.2 0
Cs3g04420.1 0.261993
Cs3g04430.1 0
Cs3g04440.1 0
Cs3g04450.1 0
Cs3g04460.1 0
Cs3g04470.1 0
Cs3g04480.1 0
Cs3g04490.1 0
Cs3g04500.1 0
Cs3g04510.1 0
Cs3g04515.2 66.5968
Cs3g04520.1 0
Cs3g04530.1 22.7565
Cs3g04540.1 8.57605
Cs3g04550.1 127.929
Cs3g04560.1 1.77787
Cs3g04570.1 1.01982
Cs3g04580.1 1.02748
Cs3g04590.2 0
Cs3g04600.1 0
Cs3g04610.1 0.387436
Cs3g04620.1 0
Cs3g04630.1 0
Cs3g04640.1 0
Cs3g04650.1 0
Cs3g04660.1 0
Cs3g04670.2 45.3968
Cs3g04680.1 0
Cs3g04690.1 0
Cs3g04700.1 0
Cs3g04710.1 0
Cs3g04720.7 15.7469
Cs3g04730.1 29.7882
Cs3g04740.2 55.9424
Cs3g04750.1 0
Cs3g04755.1 2.85616
Cs3g04760.1 0
Cs3g04770.1 4.45851
Cs3g04780.1 0
Cs3g04790.1 8.30657
Cs3g04800.1 0.546566
Cs3g04810.1 0
Cs3g04820.1 0.0785076
Cs3g04830.1 0
Cs3g04840.1 0
Cs3g04850.1 0
Cs3g04860.1 0.385499
Cs3g04870.1 0
Cs3g04880.1 0.304015
Cs3g04890.1 4.15382
Cs3g04900.1 0.0957039
Cs3g04910.1 8.67689
Cs3g04920.1 6.95863
Cs3g04930.4 2.91823
Cs3g04940.3 185.328
Cs3g04950.2 10.4706
Cs3g04960.2 19.7558
Cs3g04970.2 66.2798
Cs3g04980.1 0
Cs3g04990.1 10.4641
Cs3g05000.1 0
Cs3g05010.1 0
Cs3g05020.1 120.225
Cs3g05030.1 0
Cs3g05040.1 0
Cs3g05050.1 0
Cs3g05060.1 0
Cs3g05070.1 0
Cs3g05080.1 0.0366113
Cs3g05090.1 0
Cs3g05100.1 6.85412
Cs3g05110.1 0
Cs3g05115.1 0
Cs3g05120.1 1.26656
Cs3g05125.1 17.5713
Cs3g05130.1 0
Cs3g05140.1 0
Cs3g05150.1 0.0467763
Cs3g05160.1 0.286111
Cs3g05170.1 0
Cs3g05180.2 22.4222
Cs3g05190.1 0
Cs3g05200.1 0
Cs3g05210.1 0
Cs3g05220.1 0
Cs3g05230.1 0
Cs3g05240.4 11.4655
Cs3g05250.1 0.116343
Cs3g05260.1 0.593259
Cs3g05270.1 0
Cs3g05280.1 1.0425
Cs3g05290.1 0.188025
Cs3g05300.1 1.31571
Cs3g05310.1 0
Cs3g05320.2 3.03684
Cs3g05330.1 2.173
Cs3g05340.1 0
Cs3g05350.1 9.58943
Cs3g05360.1 12.5134
Cs3g05370.1 20.4834
Cs3g05380.1 10.0584
Cs3g05390.1 99.4002
Cs3g05400.1 16.5237
Cs3g05410.1 14.9406
Cs3g05420.1 8.96159
Cs3g05430.5 20.3126
Cs3g05440.2 17.1736
Cs3g05450.1 105.871
Cs3g05460.1 0
Cs3g05470.1 2.60343
Cs3g05480.1 1.12949
Cs3g05490.1 0
Cs3g05500.2 3.33494
Cs3g05510.1 0.0589881
Cs3g05520.1 0.0895102
Cs3g05530.1 0
Cs3g05540.1 0
Cs3g05550.1 0
Cs3g05560.1 0
Cs3g05570.1 0
Cs3g05580.1 0.0619092
Cs3g05590.1 0
Cs3g05600.1 0
Cs3g05610.1 0
Cs3g05620.1 0
Cs3g05630.1 0
Cs3g05640.1 0
Cs3g05650.1 0
Cs3g05660.1 2.22942
Cs3g05670.1 1.9049
Cs3g05680.1 0
Cs3g05690.1 0
Cs3g05700.1 0.608083
Cs3g05710.1 0
Cs3g05720.1 31.4005
Cs3g05730.1 1.87005
Cs3g05740.3 0.467496
Cs3g05750.1 0
Cs3g05760.1 0
Cs3g05770.1 0.872132
Cs3g05780.1 0.0592579
Cs3g05790.1 0.0620447
Cs3g05800.1 20.3638
Cs3g05810.1 0
Cs3g05820.1 0.109307
Cs3g05830.1 0
Cs3g05840.1 22.6815
Cs3g05850.1 0.239609
Cs3g05860.1 0
Cs3g05870.1 0.0958535
Cs3g05880.1 49.7467
Cs3g05890.1 0.0241072
Cs3g05900.1 0.165378
Cs3g05910.1 0
Cs3g05920.1 0
Cs3g05930.1 0
Cs3g05940.1 0.612274
Cs3g05950.1 0.578181
Cs3g05960.1 7.51374
Cs3g05970.1 1.72052
Cs3g05980.1 1.63418
Cs3g05990.1 2.65792
Cs3g06000.1 0
Cs3g06010.1 0
Cs3g06020.1 0.523454
Cs3g06030.1 0.533159
Cs3g06040.1 0
Cs3g06050.1 0
Cs3g06060.1 0
Cs3g06070.1 11.1463
Cs3g06080.1 0.512295
Cs3g06090.2 105.875
Cs3g06100.1 0.231367
Cs3g06110.2 27.6051
Cs3g06120.1 23.3186
Cs3g06130.1 20.4908
Cs3g06140.3 23.0708
Cs3g06150.2 23.2444
Cs3g06160.1 0.764013
Cs3g06170.1 16.3961
Cs3g06180.2 0.950059
Cs3g06190.1 0
Cs3g06200.1 0.814043
Cs3g06210.1 25.0607
Cs3g06220.1 0.174142
Cs3g06230.1 0
Cs3g06240.1 0
Cs3g06250.1 0
Cs3g06260.1 0
Cs3g06270.1 0
Cs3g06280.1 0
Cs3g06290.1 0
Cs3g06300.1 0
Cs3g06310.1 0
Cs3g06320.1 0
Cs3g06330.1 0
Cs3g06340.3 130.33
Cs3g06350.6 7.03758
Cs3g06360.1 11.3472
Cs3g06370.1 0
Cs3g06380.1 0.408071
Cs3g06390.1 16.6754
Cs3g06400.1 0
Cs3g06405.1 54.1123
Cs3g06410.1 20.1662
Cs3g06420.1 1.25666
Cs3g06430.2 81.8742
Cs3g06440.1 104.466
Cs3g06450.2 0.286155
Cs3g06460.1 0
Cs3g06470.1 0
Cs3g06480.2 0.410843
Cs3g06490.1 0
Cs3g06500.1 0.0505997
Cs3g06510.1 1.53329
Cs3g06520.1 9.28238
Cs3g06530.1 0
Cs3g06540.1 0
Cs3g06550.1 0
Cs3g06560.1 0
Cs3g06570.1 0
Cs3g06580.1 0
Cs3g06590.1 0
Cs3g06600.1 0
Cs3g06610.1 0
Cs3g06620.1 0
Cs3g06630.1 0
Cs3g06640.1 0
Cs3g06650.1 0.034766
Cs3g06660.1 0
Cs3g06670.1 0
Cs3g06680.2 67.9029
Cs3g06690.1 0.104421
Cs3g06700.1 0
Cs3g06710.1 0
Cs3g06720.1 0
Cs3g06730.1 1.10084
Cs3g06740.2 0
Cs3g06750.1 4.24657
Cs3g06760.1 2.23104
Cs3g06770.1 0.432859
Cs3g06780.1 0
Cs3g06790.1 0
Cs3g06800.1 0.0873789
Cs3g06810.1 0
Cs3g06820.1 0
Cs3g06830.1 0.561758
Cs3g06840.2 1.63578
Cs3g06850.3 47.8633
Cs3g06860.1 30.4366
Cs3g06870.1 182.123
Cs3g06880.1 62.1969
Cs3g06890.1 1.0905
Cs3g06900.1 3.71401
Cs3g06910.1 0
Cs3g06920.1 0
Cs3g06930.3 200.713
Cs3g06940.1 74.5976
Cs3g06950.1 0.162874
Cs3g06960.1 0
Cs3g06970.1 2.83418
Cs3g06980.1 0
Cs3g06990.1 0
Cs3g07000.1 0
Cs3g07010.1 0
Cs3g07020.1 0
Cs3g07030.1 10.2514
Cs3g07040.1 0.107332
Cs3g07050.1 0
Cs3g07060.1 0
Cs3g07070.1 77.8707
Cs3g07080.2 893.007
Cs3g07090.1 7.54888
Cs3g07100.1 0.199517
Cs3g07110.1 0.980352
Cs3g07120.5 36.331
Cs3g07130.1 0
Cs3g07140.1 22.9745
Cs3g07150.1 0.0513715
Cs3g07155.1 0
Cs3g07160.1 0
Cs3g07170.1 0
Cs3g07180.1 0
Cs3g07190.2 3.42845
Cs3g07200.1 0
Cs3g07210.1 0
Cs3g07220.1 0
Cs3g07230.1 18.4177
Cs3g07240.1 50.0187
Cs3g07250.1 16.0664
Cs3g07260.3 73.2761
Cs3g07270.1 0.144102
Cs3g07280.1 16.5283
Cs3g07290.2 48.7231
Cs3g07300.1 34.3995
Cs3g07310.1 0.977712
Cs3g07320.1 16.8194
Cs3g07330.1 0
Cs3g07340.1 0
Cs3g07350.3 5.3289
Cs3g07360.1 0.264822
Cs3g07370.1 22.0922
Cs3g07380.1 0
Cs3g07390.1 0
Cs3g07395.1 11.3249
Cs3g07400.1 0
Cs3g07410.1 0
Cs3g07420.1 0
Cs3g07430.1 0
Cs3g07440.1 1.60564
Cs3g07450.1 4.09955
Cs3g07460.8 33.3636
Cs3g07470.1 0
Cs3g07480.1 17.1229
Cs3g07490.1 3.73264
Cs3g07500.4 943.834
Cs3g07510.1 2.43259
Cs3g07520.1 51.5903
Cs3g07530.1 34.1018
Cs3g07540.1 18.7965
Cs3g07550.1 52.4068
Cs3g07560.1 0.567919
Cs3g07570.2 8.12951
Cs3g07580.1 0
Cs3g07590.1 36.592
Cs3g07600.1 44.149
Cs3g07610.1 1993.34
Cs3g07620.2 120.263
Cs3g07630.1 3.44514
Cs3g07640.1 8.21937
Cs3g07650.4 19.86
Cs3g07660.1 4.92075
Cs3g07670.1 10.3257
Cs3g07680.1 0
Cs3g07690.1 0
Cs3g07700.1 0
Cs3g07710.1 0
Cs3g07720.1 40.8023
Cs3g07730.1 0.591314
Cs3g07740.1 48.85
Cs3g07750.2 5.21245
Cs3g07760.1 32.6159
Cs3g07770.1 43.4694
Cs3g07780.1 8.73991
Cs3g07790.1 21.2998
Cs3g07800.1 14.0316
Cs3g07810.1 40.6253
Cs3g07820.2 166.556
Cs3g07830.1 0
Cs3g07835.1 0.216474
Cs3g07840.1 5.2079e-07
Cs3g07850.1 0
Cs3g07860.1 0
Cs3g07870.1 0
Cs3g07880.1 0
Cs3g07890.1 0
Cs3g07900.1 0.236062
Cs3g07910.1 0
Cs3g07920.1 0
Cs3g07930.1 27.7899
Cs3g07940.2 0
Cs3g07950.1 9.3895
Cs3g07960.1 0
Cs3g07970.1 0
Cs3g07980.1 0
Cs3g07990.1 0
Cs3g08000.1 0
Cs3g08010.1 0
Cs3g08020.1 0
Cs3g08030.1 1.38258
Cs3g08040.1 0
Cs3g08050.1 0.0362688
Cs3g08060.1 0
Cs3g08070.1 1.2961
Cs3g08080.1 0
Cs3g08090.1 0
Cs3g08100.1 33.858
Cs3g08110.1 0
Cs3g08120.1 0
Cs3g08130.1 14.1881
Cs3g08140.1 0
Cs3g08150.1 0.144141
Cs3g08160.1 79.2734
Cs3g08170.3 38.529
Cs3g08180.1 0
Cs3g08190.1 0
Cs3g08200.1 2.35594
Cs3g08210.1 0.324342
Cs3g08220.1 0
Cs3g08230.1 0
Cs3g08240.1 0
Cs3g08250.1 0
Cs3g08260.1 1.82211
Cs3g08270.1 0
Cs3g08280.1 0
Cs3g08290.1 0.223126
Cs3g08300.1 0.118453
Cs3g08310.1 0
Cs3g08320.1 1.04394
Cs3g08330.4 3.1756
Cs3g08340.1 19.6651
Cs3g08350.1 1.69381
Cs3g08360.1 0
Cs3g08370.1 42.0182
Cs3g08380.1 0
Cs3g08390.1 6.99746
Cs3g08400.1 1.16644
Cs3g08410.1 0
Cs3g08420.1 0
Cs3g08430.1 0.359649
Cs3g08440.1 0
Cs3g08450.1 7.35676
Cs3g08460.1 0
Cs3g08470.2 77.6696
Cs3g08480.1 3.02131
Cs3g08490.1 0.1594
Cs3g08500.1 0.405541
Cs3g08510.1 3.24521
Cs3g08520.1 25.4248
Cs3g08530.1 10.381
Cs3g08540.1 145.089
Cs3g08550.1 7.72975
Cs3g08560.1 0.336434
Cs3g08570.1 5.3993
Cs3g08580.1 0.694164
Cs3g08590.1 0
Cs3g08600.1 2.53177
Cs3g08610.1 0
Cs3g08620.2 2.68769
Cs3g08630.1 15.0729
Cs3g08640.1 232.652
Cs3g08650.1 2.82957
Cs3g08660.1 169.015
